dt,encounter_no,ID,age,photo,Expr1005,side,facing,cell,aspect,aspect_letter,AutoMatch,off_square,tagged,pcb,scale,comments,image,image_no,gender,SightingID,Location
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
,,,,,,,,,,,,,,,,,,,,,"
"
